generation,idx,cpu_m,mem_mib,replicas,fitness,f1,f2,f3,throughput,p95_latency_s,p99_latency_s,avg_latency_s,success_rate,total_requests,failed_requests,cpu_usage_cores,memory_usage_bytes,cpu_utilization,memory_utilization,cpu_throttling,memory_peak_usage_bytes,status,error,eval_time_s
1,8,700,256,3,0.6862327731068077,0.4243123308670159,2.8499999999999996,-37.49208039221703,37.49208039221703,1.3675150871276855,1.5827155113220215,0.5734465035702843,1.0,3417,0,0.3770273085692008,69385849.9047619,0.538610440813144,0.258482433500744,0.5501169713043443,80130048.0,ok,,260.87622237205505
1,9,700,384,3,0.677469279341179,0.39627971993013783,3.2249999999999996,-37.911662404539776,37.911662404539776,1.3718948364257812,1.5772275924682617,0.567150181632344,1.0,3442,0,0.3862364031592847,68718592.0,0.5517662902275496,0.17066446940104166,0.5934322425946507,80179200.0,ok,,255.7348952293396
1,10,600,768,2,0.6583273730504849,0.4187569143875023,2.7,-22.784648407771595,22.784648407771595,1.8867292404174805,1.9673426151275635,0.9513487158190225,1.0,2070,0,0.32415559398593297,65691062.85714286,0.5402593233098884,0.08157275971912202,0.7398321474599004,78663680.0,ok,,220.71807479858398
1,11,400,256,3,0.6683623828986786,0.5227279739288505,1.9500000000000002,-21.98569182619045,21.98569182619045,2.191678524017334,2.656062364578247,0.982772111063212,1.0,2012,0,0.22587786279516564,69088402.28571428,0.5646946569879141,0.25737435477120535,0.748580947857701,79691776.0,ok,,232.1183376312256
2,0,700,256,3,0.6862327731068077,0.4243123308670159,2.8499999999999996,-37.49208039221703,37.49208039221703,1.3675150871276855,1.5827155113220215,0.5734465035702843,1.0,3417,0,0.3770273085692008,69385849.9047619,0.538610440813144,0.258482433500744,0.5501169713043443,80130048.0,ok,,260.87622237205505
2,1,500,128,2,0.6588836578276855,0.656104467974846,1.25,-17.277472352271747,17.277472352271747,2.5030879974365234,2.5667362213134766,1.2541487315033055,1.0,1580,0,0.24626584853690586,65573449.14285714,0.4925316970738117,0.48856026785714285,0.746962353918442,75866112.0,ok,,193.36839628219604
2,2,450,128,3,0.666179165509107,0.6655676464979294,1.7249999999999999,-25.042071289800624,25.042071289800624,1.870405673980713,2.2331125736236572,0.8629454928531981,1.0,2280,0,0.24894950741119076,69487079.61904763,0.5532211275804239,0.5177190871465774,0.744404335964609,78749696.0,ok,,255.39971566200256
2,3,700,768,2,0.6820546139321861,0.2762446740589041,2.9,-27.05331409096142,27.05331409096142,1.4986786842346191,1.6137990951538086,0.7988816609667453,1.0,2461,0,0.36742957033435386,64867766.85714286,0.5248993861919341,0.08055042085193452,0.4617555020891624,73068544.0,ok,,198.9965078830719
2,4,700,384,3,0.677469279341179,0.39627971993013783,3.2249999999999996,-37.911662404539776,37.911662404539776,1.3718948364257812,1.5772275924682617,0.567150181632344,1.0,3442,0,0.3862364031592847,68718592.0,0.5517662902275496,0.17066446940104166,0.5934322425946507,80179200.0,ok,,255.7348952293396
2,5,700,640,2,0.6599642378985258,0.41647256170303243,2.65,-26.141931365592892,26.141931365592892,1.5714292526245117,1.6159179210662842,0.825764248947444,1.0,2387,0,0.36585267987848236,66782646.85714286,0.5226466855406892,0.09951389857700893,0.7137678773123148,79978496.0,ok,,215.56466341018677
2,6,700,768,3,0.6734379908677033,0.33840805669613094,4.35,-37.152921417188864,37.152921417188864,1.4501433372497559,1.5948641300201416,0.5787584058077341,1.0,3384,0,0.3841122213293952,69155888.76190476,0.548731744756279,0.08587525382874504,0.5774000163870535,80060416.0,ok,,253.29549026489258
2,7,700,128,4,0.6896165179043552,0.5371234069042894,3.3,-49.112552154135116,49.112552154135116,1.07297682762146,1.482661485671997,0.4357359557707801,1.0,4451,0,0.3492757507566649,69518482.28571428,0.498965358223807,0.5179530552455357,0.4790624876367039,79884288.0,ok,,274.5745735168457
2,8,650,256,3,0.6779969269291681,0.45682346171693616,2.7,-35.96614389450131,35.96614389450131,1.3668475151062012,1.6774811744689941,0.5985641362620335,1.0,3264,0,0.34409574579252417,68178895.23809524,0.5293780704500372,0.2539861769903274,0.6170160640588723,79626240.0,ok,,243.19947719573975
2,9,700,128,3,0.6723851511232577,0.6337577740129774,2.4749999999999996,-38.3448706886492,38.3448706886492,1.2846474647521973,1.515798807144165,0.5597326075303387,1.0,3491,0,0.3854772738146516,68195279.23809524,0.5506818197352166,0.5080944242931548,0.6736434777134549,79708160.0,ok,,247.42492198944092
2,10,700,256,2,0.6675033474386232,0.5111175638255081,1.9,-26.251349630146734,26.251349630146734,1.5788648128509521,1.6384015083312988,0.825388799603994,1.0,2378,0,0.3671842817908507,69796717.71428572,0.5245489739869297,0.2600130353655134,0.7261993610494538,79466496.0,ok,,177.36242246627808
2,11,550,384,3,0.6665480829090487,0.45355866173268744,2.7750000000000004,-30.446732832516815,30.446732832516815,1.509131908416748,1.8060424327850342,0.7093144096326137,1.0,2760,0,0.3020588087382045,67639588.57142857,0.5491978340694627,0.16798473539806547,0.7091497941684999,79712256.0,ok,,280.29851388931274
3,0,700,128,4,0.6896165179043552,0.5371234069042894,3.3,-49.112552154135116,49.112552154135116,1.07297682762146,1.482661485671997,0.4357359557707801,1.0,4451,0,0.3492757507566649,69518482.28571428,0.498965358223807,0.5179530552455357,0.4790624876367039,79884288.0,ok,,274.5745735168457
3,1,650,768,1,0.6518360772875242,0.5014235990517895,1.4,-12.632188284875435,12.632188284875435,1.7823410034179688,1.8112177848815918,1.7246404346273336,1.0,1148,0,0.39004043077613326,69867812.57142857,0.6000622011940512,0.08675929478236606,0.9072610571530582,76976128.0,ok,,205.72984218597412
3,2,100,1024,1,0.3875925136009439,0.4942773101071059,1.1,-2.2515944090915245,2.2515944090915245,17.230342149734497,17.230342149734497,10.994571240743001,0.06696428571428571,224,209,0.07403419317700247,60100608.0,0.7403419317700246,0.055973052978515625,0.9261576170403837,66998272.0,ok,,167.24052000045776
3,3,700,384,3,0.677469279341179,0.39627971993013783,3.2249999999999996,-37.911662404539776,37.911662404539776,1.3718948364257812,1.5772275924682617,0.567150181632344,1.0,3442,0,0.3862364031592847,68718592.0,0.5517662902275496,0.17066446940104166,0.5934322425946507,80179200.0,ok,,255.7348952293396
3,4,200,128,4,0.6644525956441092,0.6350974223356807,1.3,-13.734673610211571,13.734673610211571,3.579624891281128,4.579262733459473,1.568637657015224,1.0,1269,0,0.10382063712836645,66629924.571428575,0.5191031856418322,0.49643162318638395,0.6930769247494862,77459456.0,ok,,273.14069390296936
3,5,700,256,3,0.6862327731068077,0.4243123308670159,2.8499999999999996,-37.49208039221703,37.49208039221703,1.3675150871276855,1.5827155113220215,0.5734465035702843,1.0,3417,0,0.3770273085692008,69385849.9047619,0.538610440813144,0.258482433500744,0.5501169713043443,80130048.0,ok,,260.87622237205505
3,6,700,384,4,0.6762379332042913,0.3836571597495636,4.3,-48.880892071758936,48.880892071758936,1.1628437042236328,1.4346065521240234,0.43857697218279296,1.0,4424,0,0.3518297294649793,67068050.28571428,0.5026138992356848,0.16656530471075148,0.5703436977543356,79310848.0,ok,,275.71702313423157
3,7,100,128,4,0.6587482957201061,0.6971996142059922,0.9,-6.654849536642935,6.654849536642935,7.294845342636108,8.912019729614258,3.2021804684363073,1.0,636,0,0.057067596982359366,66214473.14285714,0.5706759698235936,0.49333626883370535,0.8095908788026093,78491648.0,ok,,274.15238761901855
3,8,700,256,4,0.6828481845373886,0.42678762194239145,3.8,-50.89522040073048,50.89522040073048,0.9944748878479004,1.2652642726898193,0.42099654542219395,1.0,4595,0,0.35819123855498886,66827264.0,0.5117017693642698,0.24895095825195312,0.5665269040410329,77053952.0,ok,,305.4132809638977
3,9,250,384,2,0.6556290894125907,0.49148888081008274,1.25,-8.953866637716223,8.953866637716223,4.688716650009155,4.78641676902771,2.4092216028666753,1.0,829,0,0.13343574038309822,66511433.14285714,0.5337429615323929,0.16518293108258927,0.8064539172191239,71077888.0,ok,,196.97842812538147
3,10,700,128,3,0.6723851511232577,0.6337577740129774,2.4749999999999996,-38.3448706886492,38.3448706886492,1.2846474647521973,1.515798807144165,0.5597326075303387,1.0,3491,0,0.3854772738146516,68195279.23809524,0.5506818197352166,0.5080944242931548,0.6736434777134549,79708160.0,ok,,247.42492198944092
3,11,700,768,2,0.6820546139321861,0.2762446740589041,2.9,-27.05331409096142,27.05331409096142,1.4986786842346191,1.6137990951538086,0.7988816609667453,1.0,2461,0,0.36742957033435386,64867766.85714286,0.5248993861919341,0.08055042085193452,0.4617555020891624,73068544.0,ok,,198.9965078830719
4,0,700,128,4,0.6896165179043552,0.5371234069042894,3.3,-49.112552154135116,49.112552154135116,1.07297682762146,1.482661485671997,0.4357359557707801,1.0,4451,0,0.3492757507566649,69518482.28571428,0.498965358223807,0.5179530552455357,0.4790624876367039,79884288.0,ok,,274.5745735168457
4,1,350,896,3,0.6578959656834895,0.42163491358461913,3.6750000000000003,-19.061609384721894,19.061609384721894,2.399080276489258,2.9746739864349365,1.1347313926359541,1.0,1742,0,0.19737065257171688,66471253.33333333,0.5639161502049054,0.07074991861979166,0.7592287766670062,78958592.0,ok,,264.34314942359924
4,2,100,256,3,0.658861634493566,0.5767903427726195,1.0499999999999998,-5.034508006736197,5.034508006736197,9.190078496932983,11.122543096542358,4.268403238884904,1.0,483,0,0.060732292351714866,64641901.71428572,0.6073229235171487,0.24080984933035715,0.8601694306624266,78761984.0,ok,,265.7179822921753
4,3,700,256,4,0.6828481845373886,0.42678762194239145,3.8,-50.89522040073048,50.89522040073048,0.9944748878479004,1.2652642726898193,0.42099654542219395,1.0,4595,0,0.35819123855498886,66827264.0,0.5117017693642698,0.24895095825195312,0.5665269040410329,77053952.0,ok,,305.4132809638977
4,4,700,384,2,0.6621289087382909,0.4506889245826757,2.15,-26.221190131588482,26.221190131588482,1.6062376499176025,1.6341936588287354,0.8244998361119081,1.0,2386,0,0.3507467634148324,66670592.0,0.501066804878332,0.16557820638020834,0.7084355477330597,77688832.0,ok,,159.6333465576172
4,5,300,256,4,0.6683853124980104,0.4924716668670652,2.2,-20.958587972977487,20.958587972977487,2.6925389766693115,3.141359806060791,1.0291916921944249,1.0,1921,0,0.15465656022874147,67722971.42857143,0.5155218674291383,0.25228772844587055,0.6925849352966305,78479360.0,ok,,254.71789813041687
4,6,600,128,4,0.6777404522364696,0.586449626581707,2.9,-41.85435111258976,41.85435111258976,1.232604742050171,1.64400315284729,0.5123873248665088,1.0,3816,0,0.2994170101770114,70883328.0,0.499028350295019,0.5281219482421875,0.5812854836321638,79405056.0,ok,,257.67409110069275
4,7,700,384,3,0.677469279341179,0.39627971993013783,3.2249999999999996,-37.911662404539776,37.911662404539776,1.3718948364257812,1.5772275924682617,0.567150181632344,1.0,3442,0,0.3862364031592847,68718592.0,0.5517662902275496,0.17066446940104166,0.5934322425946507,80179200.0,ok,,255.7348952293396
4,8,700,256,3,0.6862327731068077,0.4243123308670159,2.8499999999999996,-37.49208039221703,37.49208039221703,1.3675150871276855,1.5827155113220215,0.5734465035702843,1.0,3417,0,0.3770273085692008,69385849.9047619,0.538610440813144,0.258482433500744,0.5501169713043443,80130048.0,ok,,260.87622237205505
4,9,700,512,4,0.6777261910064596,0.3415732492008512,4.8,-50.14661135316359,50.14661135316359,0.9767873287200928,1.2614898681640625,0.4268867877672192,1.0,4543,0,0.35345735774218623,68124525.71428572,0.5049390824888375,0.1268918173653739,0.5340528704720149,80044032.0,ok,,271.84953451156616
4,10,700,512,2,0.6612169069251094,0.44153701110919563,2.4,-26.16001184862626,26.16001184862626,1.6086580753326416,1.6538288593292236,0.8268002824208144,1.0,2371,0,0.4601505321089652,68383012.57142857,0.6573579030128075,0.12737328665597097,0.7374822863785475,78163968.0,ok,,122.58552026748657
4,11,700,1024,4,0.6696491967419258,0.32220418874227813,6.8,-50.30032467621776,50.30032467621776,1.0303504467010498,1.3267736434936523,0.42541614135594824,1.0,4556,0,0.3496755417630224,68966253.71428572,0.49953648823288915,0.06422982897077288,0.5698424900333844,80064512.0,ok,,298.62780022621155
5,0,700,128,4,0.6896165179043552,0.5371234069042894,3.3,-49.112552154135116,49.112552154135116,1.07297682762146,1.482661485671997,0.4357359557707801,1.0,4451,0,0.3492757507566649,69518482.28571428,0.498965358223807,0.5179530552455357,0.4790624876367039,79884288.0,ok,,274.5745735168457
5,1,500,1024,4,0.6621691760367279,0.3792494126673473,6.0,-36.56003694066983,36.56003694066983,1.29371976852417,1.7005183696746826,0.5889236424719859,1.0,3313,0,0.2666895216461454,70039113.14285715,0.5333790432922908,0.06522900717599052,0.6843144076100852,79654912.0,ok,,299.52885341644287
5,2,650,1024,2,0.6574419887554674,0.4047667347592824,3.3,-25.122786974955087,25.122786974955087,1.6874639987945557,1.728630542755127,0.8608091648642,1.0,2288,0,0.34836737456184064,64763904.0,0.5359498070182164,0.06031608581542969,0.7370656655634866,77811712.0,ok,,196.95889043807983
5,3,700,256,4,0.6828481845373886,0.42678762194239145,3.8,-50.89522040073048,50.89522040073048,0.9944748878479004,1.2652642726898193,0.42099654542219395,1.0,4595,0,0.35819123855498886,66827264.0,0.5117017693642698,0.24895095825195312,0.5665269040410329,77053952.0,ok,,305.4132809638977
5,4,700,256,3,0.6862327731068077,0.4243123308670159,2.8499999999999996,-37.49208039221703,37.49208039221703,1.3675150871276855,1.5827155113220215,0.5734465035702843,1.0,3417,0,0.3770273085692008,69385849.9047619,0.538610440813144,0.258482433500744,0.5501169713043443,80130048.0,ok,,260.87622237205505
5,5,100,128,4,0.6587482957201061,0.6971996142059922,0.9,-6.654849536642935,6.654849536642935,7.294845342636108,8.912019729614258,3.2021804684363073,1.0,636,0,0.057067596982359366,66214473.14285714,0.5706759698235936,0.49333626883370535,0.8095908788026093,78491648.0,ok,,274.15238761901855
5,6,550,128,4,0.672389623665737,0.625968180797136,2.7,-39.41638394768429,39.41638394768429,1.3574044704437256,1.6836466789245605,0.5465072557129668,1.0,3568,0,0.3009690190733086,67099209.14285714,0.5472163983151065,0.49992806570870535,0.6674331877661469,78450688.0,ok,,314.5668923854828
5,7,300,128,4,0.6642859845283444,0.6427182534458709,1.7,-20.57745113532075,20.57745113532075,2.6576883792877197,3.351454257965088,1.0467945671132028,1.0,1889,0,0.15196852765062355,66473545.14285714,0.5065617588354119,0.4952665056501116,0.6966913897042417,79020032.0,ok,,284.69687509536743
5,8,700,128,3,0.6723851511232577,0.6337577740129774,2.4749999999999996,-38.3448706886492,38.3448706886492,1.2846474647521973,1.515798807144165,0.5597326075303387,1.0,3491,0,0.3854772738146516,68195279.23809524,0.5506818197352166,0.5080944242931548,0.6736434777134549,79708160.0,ok,,247.42492198944092
5,9,400,512,4,0.667785179274689,0.3845056516215233,3.6,-28.059416113649167,28.059416113649167,2.126678705215454,2.4764277935028076,0.7687825616536565,1.0,2556,0,0.2060529857367431,66482907.428571425,0.5151324643418578,0.12383406502859932,0.6227710688680466,78512128.0,ok,,257.06231689453125
5,10,400,1024,1,0.6483003247204542,0.4910144564971589,1.4,-7.524915809529773,7.524915809529773,2.9808270931243896,2.9854588508605957,2.902790289524703,1.0,684,0,0.24642884160801115,63407250.28571428,0.6160721040200279,0.05905260358537946,0.9176330084533022,69144576.0,ok,,164.56212997436523
5,11,700,1024,2,0.6602881758589425,0.3819774148524403,3.4,-26.458746344157884,26.458746344157884,1.5785021781921387,1.6323130130767822,0.815915323994754,1.0,2411,0,0.3721385720101177,67947081.14285715,0.5316265314430253,0.06328065054757255,0.6905409808279275,78827520.0,ok,,221.95179891586304
6,0,700,128,4,0.6896165179043552,0.5371234069042894,3.3,-49.112552154135116,49.112552154135116,1.07297682762146,1.482661485671997,0.4357359557707801,1.0,4451,0,0.3492757507566649,69518482.28571428,0.498965358223807,0.5179530552455357,0.4790624876367039,79884288.0,ok,,274.5745735168457
6,1,350,128,4,0.6653952751972387,0.6387430988928412,1.9,-24.148118405450923,24.148118405450923,2.1891400814056396,2.886625051498413,0.8914663321717523,1.0,2212,0,0.17878592248617817,65478656.0,0.5108169213890805,0.48785400390625,0.6885579751294324,79044608.0,ok,,260.77863812446594
6,2,350,384,4,0.6642761710872451,0.437541525802389,2.9,-24.331258804987606,24.331258804987606,2.3534188270568848,2.881229877471924,0.8893748892546239,1.0,2209,0,0.17708595675600794,65168384.0,0.505959876445737,0.1618474324544271,0.6796383087662363,78696448.0,ok,,249.22800135612488
6,3,700,256,4,0.6828481845373886,0.42678762194239145,3.8,-50.89522040073048,50.89522040073048,0.9944748878479004,1.2652642726898193,0.42099654542219395,1.0,4595,0,0.35819123855498886,66827264.0,0.5117017693642698,0.24895095825195312,0.5665269040410329,77053952.0,ok,,305.4132809638977
6,4,700,128,3,0.6723851511232577,0.6337577740129774,2.4749999999999996,-38.3448706886492,38.3448706886492,1.2846474647521973,1.515798807144165,0.5597326075303387,1.0,3491,0,0.3854772738146516,68195279.23809524,0.5506818197352166,0.5080944242931548,0.6736434777134549,79708160.0,ok,,247.42492198944092
6,5,650,256,4,0.6788749365684394,0.4365093197601542,3.6,-46.51240719091244,46.51240719091244,1.0850398540496826,1.3821539878845215,0.46042410643823856,1.0,4217,0,0.3163658860555242,66872173.71428572,0.4867167477777295,0.2491182599748884,0.5786155633484334,79028224.0,ok,,255.14089727401733
6,6,500,256,4,0.6740301713725088,0.46341903777553245,3.0,-35.26546039516515,35.26546039516515,1.6071381568908691,2.014075756072998,0.6102828612122324,1.0,3206,0,0.2485167482633926,67853750.85714285,0.4970334965267852,0.25277491978236605,0.6284829730120024,80089088.0,ok,,268.6478946208954
6,7,150,128,4,0.6600932687745368,0.6677480181662186,1.1,-9.655056078126744,9.655056078126744,6.408141613006592,7.520794868469238,2.222313032266958,1.0,899,0,0.08141724640603897,65253376.0,0.5427816427069264,0.486175537109375,0.7605753820355623,77164544.0,ok,,300.6334319114685
6,8,600,128,4,0.6777404522364696,0.586449626581707,2.9,-41.85435111258976,41.85435111258976,1.232604742050171,1.64400315284729,0.5123873248665088,1.0,3816,0,0.2994170101770114,70883328.0,0.499028350295019,0.5281219482421875,0.5812854836321638,79405056.0,ok,,257.67409110069275
6,9,700,256,2,0.6675033474386232,0.5111175638255081,1.9,-26.251349630146734,26.251349630146734,1.5788648128509521,1.6384015083312988,0.825388799603994,1.0,2378,0,0.3671842817908507,69796717.71428572,0.5245489739869297,0.2600130353655134,0.7261993610494538,79466496.0,ok,,177.36242246627808
6,10,650,128,3,0.6775625949240519,0.5926417641423147,2.325,-36.09632264458307,36.09632264458307,1.4063763618469238,1.6562488079071045,0.5962740583154648,1.0,3273,0,0.3442561096754984,67850825.14285715,0.5296247841161514,0.5055280412946429,0.5922354325815045,79597568.0,ok,,251.5225908756256
6,11,700,384,4,0.6762379332042913,0.3836571597495636,4.3,-48.880892071758936,48.880892071758936,1.1628437042236328,1.4346065521240234,0.43857697218279296,1.0,4424,0,0.3518297294649793,67068050.28571428,0.5026138992356848,0.16656530471075148,0.5703436977543356,79310848.0,ok,,275.71702313423157
7,0,700,128,4,0.6896165179043552,0.5371234069042894,3.3,-49.112552154135116,49.112552154135116,1.07297682762146,1.482661485671997,0.4357359557707801,1.0,4451,0,0.3492757507566649,69518482.28571428,0.498965358223807,0.5179530552455357,0.4790624876367039,79884288.0,ok,,274.5745735168457
7,1,100,512,3,0.5090111396334072,0.48473425501206485,1.7999999999999998,-4.952079254503308,4.952079254503308,9.168914794921875,10.187201261520386,4.000711010031623,0.9377682403433476,466,29,0.058084444372249355,63822701.71428572,0.5808444437224936,0.11887904575892858,0.823357975356161,78442496.0,ok,,266.72049474716187
7,2,650,640,3,0.6733019201211333,0.3470300460987041,3.8249999999999997,-35.36671486523735,35.36671486523735,1.4815452098846436,1.7165625095367432,0.6099156975746155,1.0,3200,0,0.347978876225814,69233322.66666667,0.5353521172704832,0.10316569010416668,0.5750354339942831,79876096.0,ok,,259.3243203163147
7,3,600,128,4,0.6777404522364696,0.586449626581707,2.9,-41.85435111258976,41.85435111258976,1.232604742050171,1.64400315284729,0.5123873248665088,1.0,3816,0,0.2994170101770114,70883328.0,0.499028350295019,0.5281219482421875,0.5812854836321638,79405056.0,ok,,257.67409110069275
7,4,400,128,4,0.6671483254004958,0.6315202685311743,2.1,-28.7941089497924,28.7941089497924,1.8624053001403809,2.3400275707244873,0.7504491451870975,1.0,2612,0,0.19948290391954376,68440941.71428572,0.4987072597988594,0.5099247523716518,0.6746616308123486,78970880.0,ok,,294.6860816478729
7,5,700,384,4,0.6762379332042913,0.3836571597495636,4.3,-48.880892071758936,48.880892071758936,1.1628437042236328,1.4346065521240234,0.43857697218279296,1.0,4424,0,0.3518297294649793,67068050.28571428,0.5026138992356848,0.16656530471075148,0.5703436977543356,79310848.0,ok,,275.71702313423157
7,6,650,128,4,0.677740663955684,0.5922897592281815,3.1,-45.924303767415374,45.924303767415374,1.1446912288665771,1.4481112957000732,0.4669211499689865,1.0,4166,0,0.3348365681557963,67792603.42857143,0.5151331817781482,0.5050942557198661,0.5877167254876129,80109568.0,ok,,262.7206492424011
7,7,700,512,4,0.6777261910064596,0.3415732492008512,4.8,-50.14661135316359,50.14661135316359,0.9767873287200928,1.2614898681640625,0.4268867877672192,1.0,4543,0,0.35345735774218623,68124525.71428572,0.5049390824888375,0.1268918173653739,0.5340528704720149,80044032.0,ok,,271.84953451156616
7,8,100,128,4,0.6587482957201061,0.6971996142059922,0.9,-6.654849536642935,6.654849536642935,7.294845342636108,8.912019729614258,3.2021804684363073,1.0,636,0,0.057067596982359366,66214473.14285714,0.5706759698235936,0.49333626883370535,0.8095908788026093,78491648.0,ok,,274.15238761901855
