generation,idx,cpu_m,mem_mib,replicas,fitness,f1,f2,f3,throughput,p95_latency_s,p99_latency_s,avg_latency_s,success_rate,total_requests,failed_requests,cpu_usage_cores,memory_usage_bytes,cpu_utilization,memory_utilization,cpu_throttling,memory_peak_usage_bytes,status,error,eval_time_s
3,7,450,256,4,0.6749611866212941,0.4657099267356413,2.8,-31.933983445082596,31.933983445082596,1.595149040222168,2.145902156829834,0.6752648920888086,1.0,2904,0,0.23313289061188525,68458057.14285715,0.5180730902486339,0.2550261361258371,0.6353230517134701,79482880.0,ok,,299.770391702652
3,8,400,256,4,0.6698832723417207,0.4986428327554279,2.6,-28.57568666345933,28.57568666345933,1.9696614742279053,2.7002036571502686,0.7522165115959686,1.0,2618,0,0.21268384801376386,68452059.42857143,0.5317096200344096,0.25500379289899555,0.7043016567217933,78647296.0,ok,,308.63854241371155
3,9,400,256,3,0.6683623828986786,0.5227279739288505,1.9500000000000002,-21.98569182619045,21.98569182619045,2.191678524017334,2.656062364578247,0.982772111063212,1.0,2012,0,0.22587786279516564,69088402.28571428,0.5646946569879141,0.25737435477120535,0.748580947857701,79691776.0,ok,,232.1183376312256
3,10,400,128,4,0.6671483254004958,0.6315202685311743,2.1,-28.7941089497924,28.7941089497924,1.8624053001403809,2.3400275707244873,0.7504491451870975,1.0,2612,0,0.19948290391954376,68440941.71428572,0.4987072597988594,0.5099247523716518,0.6746616308123486,78970880.0,ok,,294.6860816478729
3,11,300,256,4,0.6683853124980104,0.4924716668670652,2.2,-20.958587972977487,20.958587972977487,2.6925389766693115,3.141359806060791,1.0291916921944249,1.0,1921,0,0.15465656022874147,67722971.42857143,0.5155218674291383,0.25228772844587055,0.6925849352966305,78479360.0,ok,,254.71789813041687
4,0,550,256,4,0.677179914881957,0.44791710926228173,3.2,-39.15345212654555,39.15345212654555,1.5457191467285156,1.872485876083374,0.5495794439867597,1.0,3543,0,0.2739916777199845,67241398.85714285,0.49816668676360815,0.2504937308175223,0.5991118064151885,79650816.0,ok,,259.58651852607727
4,1,450,256,1,0.6646332005045912,0.5339238042393317,0.7,-8.772135069787637,8.772135069787637,2.590449333190918,2.59539794921875,2.4903073947435663,1.0,794,0,0.2650430093896828,67926308.57142857,0.5889844653104062,0.2530452183314732,0.7898782481271008,74616832.0,ok,,188.59378051757812
4,2,550,128,1,0.6636533540945297,0.6721342693164813,0.675,-10.48697670501091,10.48697670501091,2.1666243076324463,2.1701090335845947,2.081603813271985,1.0,948,0,0.34314716195126493,67233499.42857143,0.6239039308204817,0.5009286063058036,0.7558591148048378,78974976.0,ok,,151.7127206325531
4,3,500,384,4,0.6673648545096595,0.43743747973783387,3.5,-35.73206367543403,35.73206367543403,1.4561021327972412,1.8580360412597656,0.6027875475353991,1.0,3251,0,0.26254164632715715,67773440.0,0.5250832926543143,0.1683171590169271,0.6808340252308761,78131200.0,ok,,285.3707346916199
4,4,700,256,4,0.6828481845373886,0.42678762194239145,3.8,-50.89522040073048,50.89522040073048,0.9944748878479004,1.2652642726898193,0.42099654542219395,1.0,4595,0,0.35819123855498886,66827264.0,0.5117017693642698,0.24895095825195312,0.5665269040410329,77053952.0,ok,,305.4132809638977
